id,LivArea,grade,Area_of_house(excluding_basement),Area_of_basement,number_of_bedrooms,YearBuilt,SalePrice
6762813543,3190,9,3190,0,3,2007,757000
6762814133,1310,7,1090,220,3,1956,717000
6762814341,2030,9,2030,0,3,1975,700000
6762814792,3000,9,3000,0,4,2006,675000
6762814793,3410,8,1870,1540,5,1968,675000
6762814967,1940,7,1150,790,3,1944,665000
6762815048,3400,9,3400,0,4,2012,660000
6762815216,2740,8,2740,0,4,1993,651000
6762815229,2210,9,2210,0,4,2013,650000
6762815391,1740,9,1740,0,3,1975,645000
6762815564,1950,8,1370,580,4,1969,635000
6762815717,2260,8,1430,830,4,1958,628000
6762815751,1810,8,1440,370,3,2009,625000
6762815882,1710,7,1710,0,3,1909,620000
6762816544,1680,7,870,810,3,1922,591000
6762816545,2710,8,2710,0,4,1977,591000
6762816770,2090,8,1070,1020,4,1963,581000
6762816782,2290,7,1190,1100,5,1964,580000
6762816919,1580,7,1180,400,3,1951,575000
6762817054,1530,7,1530,0,3,1937,570000
6762817318,1440,7,1440,0,3,1910,560000
6762817572,2250,7,1200,1050,4,1956,550000
6762817573,3440,7,3440,0,7,1970,550000
6762818241,1680,8,1680,0,2,2006,530000
6762818242,1690,8,1690,0,3,1958,530000
6762818405,2450,7,2450,0,5,1994,525000
6762818406,2876,8,2360,516,3,2007,525000
6762818407,1580,8,1010,570,3,2008,525000
6762818556,1240,7,1240,0,3,1957,523000
6762818983,2790,8,2790,0,4,2009,505000
6762819047,2040,8,2040,0,4,2012,502000
6762819761,3830,8,2130,1700,5,1976,480000
6762819925,3740,10,2260,1480,4,2004,475000
6762820266,1270,7,1270,0,3,1950,465000
6762820365,3400,8,1700,1700,5,1959,464000
6762820434,2350,8,1390,960,3,1977,460000
6762820606,3360,9,3360,0,4,2001,455000
6762820769,1250,8,1040,210,3,2010,450000
6762820770,2450,7,2450,0,3,1978,450000
6762820961,1770,7,960,810,3,1954,449500
6762821446,2140,7,2140,0,4,2002,435000
6762822269,1960,6,980,980,3,1911,415000
6762822400,1410,7,810,600,4,1925,413000
6762822623,2180,7,1090,1090,4,1956,405000
6762823458,1480,7,740,740,3,1943,385000
6762823825,1190,7,1190,0,3,1953,375000
6762823993,3001,8,3001,0,5,2006,373000
6762824049,1650,7,1060,590,3,1951,370000
6762824724,1490,8,1490,0,3,2004,354901
6762824834,2010,7,2010,0,3,1977,350000
6762825132,1090,7,1090,0,3,1968,345000
6762825749,1450,7,840,610,3,2007,330000
6762826200,1350,7,1350,0,3,1989,322500
6762826372,1390,7,1390,0,3,1968,319000
6762827643,1090,6,1090,0,3,1981,289000
6762827683,1950,7,1950,0,3,1990,287600
6762827695,1490,7,1170,320,3,1987,287000
6762827751,1090,6,1090,0,3,1973,285000
6762828308,2180,6,1280,900,4,1954,273000
6762828565,2510,7,1610,900,4,1972,267345
6762829456,2020,7,1220,800,5,1962,245000
6762829699,1900,5,1900,0,3,1942,239950
6762829946,650,5,650,0,2,1931,230000
6762830121,1250,7,1250,0,3,1967,225000
6762830122,1950,6,1950,0,4,1939,225000
6762830123,1040,6,1040,0,3,1947,225000
6762830124,1660,7,1100,560,3,1963,225000
6762831389,910,6,910,0,2,1943,155000
6762831600,790,7,790,0,2,1973,90000
6762810277,3260,10,2170,1090,4,1968,1880000
6762810638,2550,10,2550,0,3,1981,1400000
6762810964,4910,11,3110,1800,4,2007,1220000
6762811178,4470,11,4470,0,4,1988,1120000
6762811315,2290,8,2290,0,4,1955,1060000
6762811680,3810,10,3810,0,5,2008,966000
6762811728,2510,8,2510,0,5,1972,955000
6762811744,3320,10,3320,0,4,1995,950000
6762811868,3100,10,3100,0,3,1954,930000
6762811893,2190,8,2190,0,4,1958,925000
6762812953,2580,9,2580,0,3,1986,802000
6762812965,1700,8,1700,0,3,1906,800000
6762813345,2470,9,2470,0,3,2007,773000
6762813410,3030,10,3030,0,3,1992,766950
6762813767,5774,11,4490,1284,5,1984,740000
6762813768,3430,10,3430,0,4,2000,740000
6762814048,2700,9,2700,0,4,2004,723000
6762814151,2060,8,1360,700,4,1941,715000
6762814279,3200,9,3200,0,4,2004,707000
6762814330,2360,7,1930,430,3,1926,702500
6762814678,1830,8,1830,0,3,1903,682000
6762815626,2470,9,2470,0,4,1993,633100
6762815752,1680,7,1680,0,4,1966,625000
6762815883,2540,8,1760,780,5,1929,620000
6762816155,2220,7,1420,800,5,1923,607500
6762816759,1159,7,1159,0,2,1948,582500
6762817183,2240,9,2240,0,4,1989,565000
6762817289,1830,7,1830,0,3,1957,562000
6762817805,2000,7,1110,890,3,1921,546000
6762817896,2090,7,1360,730,3,1962,543000
6762817897,2370,7,1600,770,2,1992,543000
6762817915,1900,7,950,950,4,1955,542000
6762818057,1400,6,1100,300,3,1904,538000
6762818243,2450,9,2450,0,4,1974,530000
6762818408,1600,7,1600,0,3,1924,525000
6762818839,1820,9,1820,0,3,2005,511000
6762818847,2170,8,1450,720,3,1986,510000
6762819265,2090,7,2090,0,3,1959,499000
6762819300,2270,7,1290,980,4,1973,498000
6762819564,1850,7,1850,0,3,1965,489200
6762819613,2150,7,1420,730,4,1978,486000
6762820115,2310,9,2310,0,4,1991,470000
6762820553,1660,7,1060,600,3,1940,458000
6762820771,2910,10,2910,0,3,1989,450000
6762821404,2580,8,2580,0,3,2008,437000
6762822058,3040,8,3040,0,4,1999,420000
6762822618,840,6,840,0,2,1947,405100
6762822794,980,6,860,120,2,1918,400000
6762823180,830,6,830,0,2,1955,394475
6762823459,1620,7,860,760,4,1947,385000
6762824004,1690,8,1150,540,3,2014,372977
6762824014,1290,7,980,310,3,1951,372220
6762824335,2010,7,1340,670,4,1957,364000
6762824613,2100,9,2100,0,3,1980,356000
6762825005,2257,8,1363,894,5,2005,349950
6762825133,2120,7,2120,0,3,1984,345000
6762825313,1970,7,1970,0,3,1997,340000
6762825421,1050,7,1050,0,3,1906,339950
6762825494,1700,7,1000,700,5,1956,337500
6762825995,2220,8,2220,0,3,1990,325000
6762826418,1840,8,1840,0,3,2012,317000
6762826439,2010,8,2010,0,4,1995,316000
6762826677,1050,7,1050,0,3,1953,310000
6762826678,1480,7,1480,0,3,1952,310000
6762826860,1220,8,1220,0,3,2007,306000
6762826882,2110,7,2110,0,3,1966,305495
6762826886,1590,7,1590,0,4,1966,305000
6762827060,1260,6,1260,0,3,1946,300000
6762827248,1250,7,1250,0,2,1950,299000
6762828552,700,6,700,0,2,1949,267800
6762828591,1780,7,1400,380,3,1986,266000
6762828609,1570,7,1570,0,3,1998,265000
6762828957,1850,7,1150,700,3,1952,257200
6762829121,2230,7,2230,0,4,2006,253000
6762829882,1630,7,1050,580,4,1975,234000
6762830220,1340,7,1340,0,3,1973,223000
6762830413,1240,7,1240,0,2,1967,215000
6762831183,1170,6,1170,0,2,1911,175000
6762831338,860,6,860,0,3,1963,160000
6762831390,700,6,700,0,2,1952,155000
6762831488,1100,7,1100,0,3,1978,139000
6762810208,3550,9,3550,0,4,1962,2100000
6762810876,3200,9,3200,0,4,2006,1260000
6762811105,4210,10,4210,0,4,2006,1150000
6762811249,3740,10,2000,1740,4,1988,1090000
6762811478,3920,9,2900,1020,5,1990,1000000
6762811989,3950,10,3950,0,4,2013,914500
6762812565,2930,9,1670,1260,4,1947,840000
6762812599,1230,7,1230,0,3,1955,839000
6762812694,3930,9,2820,1110,4,2013,828950
6762812796,3030,9,3030,0,5,2013,819995
6762812946,3310,9,3310,0,4,2004,803100
6762813106,1790,8,1350,440,3,1940,790000
6762813414,3580,10,3190,390,5,1999,765000
6762813702,3240,10,3240,0,4,1985,749400
6762813750,1980,8,1980,0,4,1941,744000
6762814070,3150,9,3150,0,3,2007,720000
6762814484,3150,9,3150,0,4,2001,695000
6762814485,4560,9,3800,760,3,1986,695000
6762814585,2740,9,2060,680,4,2003,689900
6762815463,2560,7,1890,670,4,1947,640000
6762815884,2680,9,2680,0,4,1989,620000
6762816051,1550,7,1550,0,4,1909,613000
6762816527,2240,9,2240,0,4,1983,592500
6762816669,2000,7,2000,0,5,1921,585000
6762816758,2550,8,1440,1110,4,1986,582800
6762816778,2360,9,2360,0,3,1996,580050
6762816920,1490,7,1090,400,2,1946,575000
6762816921,3020,9,1600,1420,4,1979,575000
6762817574,1980,8,1980,0,3,1980,550000
6762818409,2700,9,2700,0,3,1991,525000
6762818821,1840,7,1840,0,3,1997,512500
6762819313,2240,8,2240,0,4,1995,497000
6762819345,2050,7,1210,840,4,1941,495000
6762819926,2870,7,1520,1350,7,1961,475000
6762820230,1660,7,1000,660,3,1946,467000
6762820258,1260,7,1260,0,3,1959,465750
6762820267,1410,7,1410,0,3,1924,465000
6762820607,1870,8,1470,400,3,1980,455000
6762820748,1320,6,1320,0,2,1912,451555
6762821633,1510,7,1230,280,3,1973,430000
6762822013,1880,7,1010,870,4,1976,423000
6762822059,1640,7,1640,0,3,1977,420000
6762822228,1340,7,1340,0,3,1956,417000
6762822406,1490,7,1490,0,3,1963,412500
6762822795,1630,7,1630,0,3,1953,400000
6762823099,1120,7,1120,0,3,1955,395300
6762823246,2240,8,2240,0,3,1996,390000
6762823438,1720,7,1720,0,3,2010,386380
6762823826,1890,7,1250,640,4,1960,375000
6762824050,2710,9,2710,0,4,1998,370000
6762824835,1680,7,1070,610,3,1940,350000
6762825006,1400,8,1400,0,3,1957,349950
6762825007,1700,8,1700,0,3,1994,349950
6762825232,1232,7,1232,0,3,2007,344000
6762825247,2290,7,1340,950,4,1960,343000
6762825271,1180,7,1180,0,3,1986,342400
6762825314,1960,7,980,980,3,1948,340000
6762825554,2150,7,2150,0,3,1991,335000
6762826434,2150,8,2150,0,4,1991,316500
6762826618,880,7,880,0,2,1919,312500
6762826632,1490,7,1220,270,3,2009,312000
6762827027,2020,7,1010,1010,4,1963,302000
6762827061,1220,7,1220,0,3,1955,300000
6762827351,850,7,850,0,3,1986,295000
6762827919,1330,5,1330,0,3,1959,280000
6762828165,1840,7,1400,440,4,2004,275000
6762828380,1010,7,1010,0,3,1969,270000
6762828733,1590,7,1590,0,3,1991,263000
6762828980,1690,8,1690,0,3,2003,256883
6762829007,2070,8,2070,0,4,1989,255000
6762829147,1650,7,1160,490,3,1979,252350
6762829192,1230,7,1230,0,3,1957,250000
6762829457,1490,7,1490,0,3,1990,245000
6762829618,1400,6,700,700,3,1948,240000
6762830125,1400,7,1150,250,3,1979,225000
6762830377,1040,7,1040,0,3,1959,217450
6762830414,1160,6,1160,0,3,1969,215000
6762830729,1670,7,1670,0,4,1967,204700
6762830885,980,6,980,0,3,1903,197500
6762830979,1090,7,1090,0,3,1967,190000
6762831056,1150,6,1150,0,3,1932,185000
6762831218,1060,6,1060,0,3,1970,174950
6762810218,6490,11,3940,2550,5,1991,2000000
6762810861,5520,9,3570,1950,4,2008,1270000
6762812242,2220,7,1220,1000,3,1947,875000
6762812363,3280,10,3280,0,4,1996,862500
6762812942,3360,9,3360,0,5,2014,804995
6762813034,3120,9,2370,750,4,2005,799000
6762813159,2180,7,1100,1080,3,1904,785000
6762813350,2110,8,2110,0,4,2000,772000
6762813906,3120,9,3120,0,4,2003,730100
6762813979,2830,9,2830,0,5,2006,725000
6762814045,2050,8,1180,870,3,1926,724800
6762814071,2020,7,1700,320,2,1947,720000
6762814794,3200,9,3200,0,5,2009,675000
6762815147,3690,9,3690,0,5,1977,655000
6762815392,3160,9,3160,0,4,1983,645000
6762815885,1720,7,1450,270,3,1921,620000
6762815940,2170,9,2170,0,3,2003,619500
6762815947,2720,9,2720,0,3,2005,619000
6762816074,2134,8,2134,0,3,2008,611000
6762816182,910,7,910,0,2,1909,605000
6762816183,1290,8,1290,0,3,1987,605000
6762817184,1520,8,1520,0,3,2013,565000
6762817554,2260,9,2260,0,2,1990,551000
6762817939,1140,7,1140,0,1,1920,540000
6762818557,1260,8,1260,0,3,1931,523000
6762818563,2370,9,2370,0,3,2003,522500
6762819076,1310,8,1160,150,2,2006,500000
6762819466,1450,8,1450,0,3,1900,490000
6762819467,1160,8,1160,0,2,1937,490000
6762819762,2430,7,2430,0,4,2009,480000
6762820751,1560,7,1000,560,3,1926,451000
6762821033,2270,7,1290,980,4,1977,446000
6762821054,1990,8,1990,0,3,1984,445000
6762821055,1970,8,1970,0,3,2010,445000
6762821391,2320,9,2320,0,3,1992,437500
6762821565,2280,7,2280,0,4,2001,433000
6762821634,2150,7,1200,950,3,1956,430000
6762821837,2670,10,2670,0,3,1988,425000
6762822563,1800,7,1800,0,3,1990,408200
6762822796,2740,9,2740,0,3,1973,400000
6762823460,1180,7,940,240,3,1981,385000
6762823718,1860,8,1860,0,3,2007,379950
6762823794,1410,7,1290,120,3,2005,377500
6762823827,1100,8,940,160,3,2007,375000
6762823828,2790,9,2790,0,4,2005,375000
6762824051,1370,7,900,470,4,1972,370000
6762824345,1726,7,1726,0,3,1982,363750
6762824836,700,7,700,0,1,1942,350000
6762824837,2440,7,2440,0,4,2009,350000
6762825134,1980,7,1980,0,4,1962,345000
6762825273,1260,6,720,540,3,1944,342000
6762825298,1480,9,1180,300,3,2012,341000
6762825315,1250,7,1250,0,3,1951,340000
6762825750,1170,7,1170,0,3,1960,330000
6762826419,1760,7,1060,700,3,1977,317000
6762826587,2340,8,2340,0,4,2003,314000
6762826853,2060,8,1560,500,3,1978,306500
6762826861,1870,7,1870,0,3,2005,306000
6762827872,830,6,830,0,2,1954,282613
6762828166,1480,8,1480,0,3,1987,275000
6762829098,1510,7,1510,0,4,1955,254000
6762829136,1070,7,1070,0,2,1985,252700
6762829193,1900,7,950,950,3,1966,250000
6762829349,1440,7,940,500,3,1982,249000
6762829382,1850,7,1130,720,4,1986,248000
6762829458,870,6,870,0,2,1941,245000
6762829459,1530,7,1400,130,4,1948,245000
6762829700,1460,6,1460,0,5,1941,239950
6762829712,1860,8,1120,740,4,1979,239900
6762829738,1020,7,720,300,3,2004,238000
6762830683,1730,7,1050,680,5,1978,205000
6762831120,1000,6,1000,0,3,1940,180000
6762831221,1010,7,1010,0,2,1955,174500
6762822455,1700,6,890,810,3,1944,410000
6762813895,1940,9,1940,0,3,1954,732000
6762816916,2060,8,1440,620,4,1985,575550
6762818189,2130,8,1210,920,3,1994,534640
6762819585,1360,7,780,580,2,1944,488000
6762822270,2480,8,2480,0,3,1986,415000
6762824784,1410,7,1170,240,3,1987,352500
6762827317,1970,7,1970,0,5,1994,297000
6762810209,5340,10,3740,1600,5,1912,2100000
6762810576,5010,12,5010,0,4,1988,1470000
6762810629,3410,10,3410,0,4,2008,1410000
6762810965,3190,9,1680,1510,4,1967,1220000
6762811038,2240,8,1270,970,4,1914,1190000
6762811479,2430,10,2430,0,2,1951,1000000
6762811928,2200,9,2200,0,3,1932,924000
6762812185,2730,8,1550,1180,4,1921,885000
6762812319,4180,8,2880,1300,5,1979,869000
6762812453,2640,8,2640,0,4,1937,850000
6762812805,2380,8,2380,0,2,2011,818000
6762812861,3480,11,3480,0,4,1988,810000
6762813465,3370,7,2140,1230,5,1907,762000
6762813552,2660,9,2660,0,4,1993,755000
6762813689,3430,8,3430,0,4,2013,749950
6762814342,2010,7,1230,780,3,1912,700000
6762814542,1610,8,1610,0,3,1940,690000
6762815464,1540,9,1540,0,2,2007,640000
6762816075,2460,8,2460,0,4,1998,611000
6762816255,3290,8,3290,0,5,1973,602000
6762816528,1420,7,1420,0,2,1928,592500
6762816634,2030,7,1190,840,3,1977,588000
6762816922,2500,9,2500,0,4,2013,575000
6762817023,2030,8,1500,530,3,1984,572500
6762817185,2110,8,2110,0,4,1979,565000
6762817319,1660,7,1260,400,4,1945,560000
6762818244,2320,9,2060,260,3,1997,530000
6762818410,2420,8,1480,940,4,1979,525000
6762818534,1890,7,1290,600,3,1974,524950
6762818668,1680,8,1380,300,3,2008,518000
6762819600,1690,7,1550,140,4,1901,487250
6762819623,1500,7,1370,130,3,1926,485000
6762819624,1260,8,1260,0,2,2004,485000
6762819625,2200,7,2200,0,3,1908,485000
6762819726,1450,7,980,470,3,2005,482500
6762819763,3370,9,3370,0,4,2005,480000
6762819892,1350,8,1350,0,3,2005,477000
6762819927,1490,7,860,630,2,1929,475000
6762819928,3060,8,1700,1360,4,1968,475000
6762820366,1630,8,1630,0,3,1967,464000
6762820405,1710,8,1410,300,3,1928,462000
6762820406,1250,7,1250,0,5,1966,462000
6762820417,1060,7,1060,0,2,1926,461000
6762821034,2190,7,1370,820,5,1978,446000
6762821157,1800,8,1800,0,3,1967,442500
6762821208,1010,5,1010,0,2,1906,440000
6762821559,2200,8,2200,0,3,2009,433500
6762821743,1920,8,1920,0,3,1995,429000
6762822395,770,5,770,0,2,1924,413500
6762822438,2500,8,2500,0,4,1966,411000
6762823247,2490,9,2490,0,4,1999,390000
6762823432,1690,8,1150,540,3,2014,386591
6762823994,1670,7,1670,0,3,1999,373000
6762824182,1660,6,830,830,2,1908,368000
6762824214,700,7,700,0,2,1945,367000
6762824224,2070,7,1120,950,4,1945,366500
6762824501,1290,7,1290,0,3,1960,359950
6762824838,1640,8,1640,0,3,1985,350000
6762825448,1830,7,1830,0,4,2003,339000
6762825688,1580,6,1580,0,4,1906,333000
6762826242,2680,8,2680,0,3,1990,320000
6762826350,2310,7,1650,660,4,1976,319950
6762826838,1370,7,1370,0,3,1960,307000
6762826887,1610,8,1610,0,3,1981,305000
6762827303,2100,8,1200,900,5,2007,298450
6762827327,2170,8,1380,790,3,1978,296500
6762827528,1700,7,1700,0,4,1988,290000
6762827529,2120,7,2120,0,5,1962,290000
6762827752,2080,7,1040,1040,4,1955,285000
6762827753,810,7,810,0,1,1982,285000
6762827920,1270,8,1270,0,3,1993,280000
6762827921,1720,7,1720,0,3,2005,280000
6762828983,1120,6,1120,0,2,1980,256500
6762829172,1310,7,1060,250,4,1953,251200
6762829416,1580,7,1580,0,3,1986,247000
6762829605,1470,6,1470,0,2,2005,241000
6762830126,910,7,910,0,2,1981,225000
6762830415,1610,7,1610,0,2,1979,215000
6762830416,970,7,970,0,3,1970,215000
6762830533,1080,6,1080,0,3,1942,210000
6762831476,930,5,930,0,2,1942,141800
6762831493,950,6,950,0,3,1954,137000
6762831568,680,6,680,0,2,1941,110700
6762810311,4460,9,2550,1910,4,1962,1800000
6762810346,3300,10,2600,700,4,1926,1740000
6762810386,3400,9,1820,1580,3,1957,1690000
6762810795,4380,11,4380,0,4,2001,1300000
6762810843,2850,10,1450,1400,4,1970,1280000
6762810978,4560,12,2230,2330,4,1995,1210000
6762811158,2880,8,2180,700,6,1919,1130000
6762811205,2390,8,2390,0,3,1939,1100000
6762811616,2620,9,1720,900,4,1926,978000
6762811733,3120,9,2480,640,4,2008,953007
6762811894,2260,9,2260,0,4,1967,925000
6762812228,3500,9,1830,1670,4,1938,879950
6762812372,3160,9,3160,0,4,2014,860000
6762813095,1570,8,1570,0,3,1915,792000
6762813160,3070,10,2190,880,4,2009,785000
6762813351,1640,8,1640,0,3,2014,772000
6762813415,2560,8,1760,800,4,1976,765000
6762813476,2450,9,1630,820,4,1987,760000
6762813553,2150,7,1270,880,6,1952,755000
6762813690,2770,9,2770,0,3,1992,749950
6762813908,3230,10,3230,0,4,2004,730000
6762814225,1790,7,1040,750,2,1923,710000
6762814343,1680,7,1680,0,4,1921,700000
6762814445,2650,9,2650,0,4,2006,699000
6762814795,2690,8,2690,0,4,1954,675000
6762814796,1990,8,1990,0,3,1987,675000
6762815520,2150,8,2150,0,4,1982,639000
6762815753,3550,9,3550,0,4,2007,625000
6762815886,2480,7,2480,0,3,2004,620000
6762815941,1700,8,1700,0,3,1992,619500
6762815990,2820,8,1860,960,4,1965,615000
6762816387,2660,8,2660,0,3,2014,599950
6762816441,2890,9,2890,0,5,1977,598000
6762816923,1280,7,860,420,4,1926,575000
6762817055,1540,7,1190,350,2,1908,570000
6762817451,3050,9,3050,0,3,1987,555000
6762817555,2830,9,2830,0,3,2001,551000
6762818411,1540,8,1540,0,3,1941,525000
6762818592,2680,8,2040,640,4,1942,520000
6762818650,1820,8,1820,0,4,1967,519900
6762818721,2670,9,2670,0,4,2006,515000
6762818950,2020,7,1020,1000,3,1963,507500
6762819077,1210,8,1210,0,3,2008,500000
6762819229,3200,7,3200,0,5,1989,499950
6762819419,2090,7,1250,840,4,1925,494000
6762819468,1910,7,1010,900,3,1946,490000
6762819469,4460,10,3280,1180,5,2015,490000
6762819713,1480,6,840,640,2,1951,483945
6762819764,2050,7,1180,870,4,1986,480000
6762819856,1260,8,1260,0,3,2008,479000
6762819929,1650,7,1150,500,4,1950,475000
6762820231,1270,8,1040,230,3,2005,467000
6762820554,2140,7,1470,670,1,1976,458000
6762820724,1210,6,1210,0,4,1900,452000
6762820772,2060,8,2060,0,3,1953,450000
6762821209,1300,7,1300,0,2,1948,440000
6762821210,1270,8,1270,0,3,2007,440000
6762821337,2010,8,1510,500,3,2003,439000
6762821635,1200,7,1200,0,3,1906,430000
6762821821,2800,8,2800,0,4,2004,426000
6762822014,1940,7,970,970,4,1941,423000
6762822271,1050,7,1050,0,2,1943,415000
6762822272,1970,8,1680,290,3,2008,415000
6762822549,1800,8,1800,0,3,2014,409316
6762822624,2430,9,2430,0,5,2001,405000
6762823076,1730,6,1730,0,2,1945,396675
6762823100,1080,7,1080,0,3,1920,395000
6762823248,1770,8,1190,580,4,1965,390000
6762823410,1320,7,1320,0,4,1929,387500
6762823421,1230,8,960,270,2,2012,387000
6762823461,1490,8,1490,0,3,1959,385000
6762823551,1700,7,1700,0,3,2003,384000
6762823626,2800,8,2800,0,4,2002,380000
6762823627,1690,8,1380,310,3,2008,380000
6762823810,1150,7,1150,0,2,1947,376000
6762824006,1590,7,1590,0,4,1922,372500
6762824839,2220,8,2220,0,4,1999,350000
6762825125,2800,9,2800,0,5,1903,345600
6762825135,1240,7,1240,0,3,1954,345000
6762825555,1060,7,1060,0,3,1967,335000
6762825751,860,7,860,0,2,1948,330000
6762825752,1180,6,1180,0,3,1959,330000
6762825867,2303,8,2303,0,4,2013,329995
6762825889,2170,8,2170,0,3,2004,329900
6762825905,1600,7,830,770,4,1947,329000
6762825975,1880,7,1880,0,6,1966,326000
6762825996,1870,7,1170,700,4,1959,325000
6762826243,1480,7,1480,0,3,1965,320000
6762826463,1400,7,1140,260,3,1987,315000
6762826464,790,6,790,0,2,1955,315000
6762826793,1092,6,1092,0,3,1918,309000
6762826888,1590,7,1220,370,2,2009,305000
6762827062,1090,7,1090,0,3,1955,300000
6762827063,2120,7,1060,1060,3,1967,300000
6762827064,2860,7,2860,0,6,1978,300000
6762827198,910,6,740,170,3,1950,299950
6762827509,1560,7,1560,0,3,1964,291000
6762827530,1280,7,1280,0,3,1969,290000
6762827644,2090,8,2090,0,3,2002,289000
6762827666,1860,7,1220,640,4,1983,288400
6762828366,870,6,870,0,2,1906,271310
6762828522,790,6,790,0,2,1953,268500
6762828734,1570,7,1570,0,3,1982,263000
6762828794,1990,7,1990,0,4,1989,260000
6762828897,1490,7,1490,0,3,1990,259900
6762828907,1320,7,1320,0,3,1957,259000
6762829194,1960,7,1160,800,4,1978,250000
6762829195,2500,7,1500,1000,4,1961,250000
6762829569,1770,7,960,810,2,1943,243000
6762830318,1650,7,1090,560,3,1967,219950
6762830534,2180,8,1180,1000,4,1950,210000
6762830665,1700,6,1700,0,4,1978,206000
6762830779,1050,6,1050,0,3,1967,200000
6762830945,820,8,760,60,1,2007,194000
6762830962,950,6,950,0,2,1926,192500
6762831549,1140,7,1140,0,3,1969,120750
6762810093,5305,11,3745,1560,5,2005,2700000
6762810473,3690,11,3690,0,3,2007,1580000
6762810504,4460,12,4460,0,3,1992,1550000
6762810530,3660,10,3360,300,4,1909,1510000
6762810966,3240,9,2060,1180,4,2008,1220000
6762811039,2760,10,2760,0,3,1978,1190000
6762811159,3810,10,2680,1130,4,2007,1130000
6762811294,1890,8,1890,0,2,1987,1070000
6762811413,3880,11,3700,180,3,2009,1030000
6762811480,2290,7,2170,120,4,1926,1000000
6762811621,4850,10,4850,0,5,1977,975000
